"","ID","Filial","Cidade","Tipo de consumidor","Gênero","Linha de produto","Preço Unitário","Quantidade","Imposto","Total","Data","Hora","Pagamento","Porcentagem de renda","Avaliação"
"839","660-29-7083","C","Naypyitaw","Normal","Masculino","Acessórios eletrônicos",296.6697,10,148.33485,2994.632,"1/15/2019","15:01","Dinheiro",27.935,5.8
"840","271-77-8740","C","Naypyitaw","Membro","Feminino","Viagens e sports",155.1582,6,46.54746,939.7152,"01/01/2019","11:40","Carteira eletrônica",8.766,5
"841","497-36-0989","A","Yangon","Normal","Masculino","Acessórios de moda",275.8014,3,41.37021,835.1952,"2/15/2019","15:21","Dinheiro",7.791,7.9
"842","291-59-1384","B","Mandalay","Normal","Masculino","Acessórios eletrônicos",320.193,1,16.00965,323.208,"2/28/2019","17:38","Dinheiro",3.015,6
"843","860-73-6466","A","Yangon","Membro","Feminino","Viagens e sports",209.5857,2,20.95857,423.1184,"03/02/2019","16:16","Cartão de crédito",3.947,5
"844","549-23-9016","C","Naypyitaw","Membro","Feminino","Acessórios de moda",78.9597,2,7.89597,159.4064,"2/13/2019","18:15","Cartão de crédito",1.487,8.9
"845","896-34-0956","A","Yangon","Normal","Masculino","Acessórios de moda",113.2092,1,5.66046,114.2752,"1/26/2019","12:43","Dinheiro",1.066,5.9
"846","804-38-3935","A","Yangon","Membro","Masculino","Acessórios eletrônicos",497.9718,3,74.69577,1507.9824,"1/30/2019","11:32","Cartão de crédito",14.067,5.9
"847","585-90-0249","A","Yangon","Membro","Masculino","Acessórios eletrônicos",389.0106,1,19.45053,392.6736,"1/27/2019","18:08","Carteira eletrônica",3.663,9.7
"848","862-29-5914","C","Naypyitaw","Normal","Feminino","Viagens e sports",118.8378,1,5.94189,119.9568,"1/30/2019","17:08","Cartão de crédito",1.119,8.6
"849","845-94-6841","C","Naypyitaw","Membro","Feminino","Acessórios de moda",386.9928,9,174.14676,3515.7312,"01/08/2019","19:38","Dinheiro",32.796,4
"850","125-45-2293","A","Yangon","Normal","Feminino","Acessórios de moda",526.221,6,157.8663,3187.056,"1/19/2019","13:11","Dinheiro",29.73,4.2
"851","843-73-4724","A","Yangon","Normal","Masculino","Acessórios de moda",393.471,1,19.67355,397.176,"1/25/2019","11:05","Dinheiro",3.705,9.2
"852","409-33-9708","A","Yangon","Normal","Feminino","Acessórios de moda",522.9288,2,52.29288,1055.7056,"2/19/2019","10:12","Carteira eletrônica",9.848,9.2
"853","658-66-3967","C","Naypyitaw","Normal","Masculino","Saúde e beleza",282.4389,7,988.53615,2163.2373,"1/14/2019","15:42","Carteira eletrônica",186.165,5
"854","866-70-2814","B","Mandalay","Normal","Feminino","Acessórios eletrônicos",280.3149,10,140.15745,2829.544,"2/25/2019","11:58","Carteira eletrônica",26.395,10
"855","160-22-2687","A","Yangon","Membro","Feminino","Saúde e beleza",509.4945,5,1273.73625,2787.3475,"1/23/2019","14:21","Carteira eletrônica",239.875,8.8
"856","895-03-6665","B","Mandalay","Normal","Feminino","Acessórios de moda",193.8681,9,872.40645,1909.1079,"2/16/2019","10:52","Dinheiro",164.295,4.2
"857","770-42-8960","B","Mandalay","Normal","Masculino","Acessórios de moda",112.1472,8,44.85888,905.6256,"01/01/2019","19:31","Dinheiro",8.448,6.3
"858","748-45-2862","A","Yangon","Membro","Feminino","Lar e estilo de vida",150.3261,4,30.06522,606.9664,"03/07/2019","18:35","Dinheiro",5.662,8.2
"859","234-36-2483","B","Mandalay","Normal","Masculino","Saúde e beleza",305.8029,6,91.74087,1852.0944,"2/15/2019","13:51","Dinheiro",17.277,5.1
"860","316-66-3011","A","Yangon","Membro","Feminino","Acessórios de moda",252.9153,9,1138.11885,2490.5727,"1/23/2019","12:35","Dinheiro",214.335,5
"861","848-95-6252","C","Naypyitaw","Membro","Feminino","Lar e estilo de vida",458.0937,1,229.04685,501.2287,"2/20/2019","13:24","Carteira eletrônica",43.135,7
"862","840-76-5966","A","Yangon","Membro","Masculino","Viagens e sports",67.7556,2,6.77556,136.7872,"01/08/2019","18:06","Carteira eletrônica",1.276,7.8
"863","152-03-4217","B","Mandalay","Normal","Feminino","Lar e estilo de vida",59.8968,9,26.95356,544.1472,"3/17/2019","11:55","Cartão de crédito",5.076,4.3
"864","533-66-5566","B","Mandalay","Normal","Feminino","Lar e estilo de vida",271.1817,7,949.13595,2077.0169,"01/12/2019","11:42","Dinheiro",178.745,7
"865","124-31-1458","A","Yangon","Membro","Feminino","Acessórios eletrônicos",422.6229,3,633.93435,1387.2537,"01/08/2019","14:30","Dinheiro",119.385,6.6
"866","176-78-1170","C","Naypyitaw","Membro","Masculino","Saúde e beleza",179.5311,3,269.29665,589.3083,"1/26/2019","15:11","Carteira eletrônica",50.715,7.3
"867","361-59-0574","B","Mandalay","Membro","Masculino","Viagens e sports",480.7143,8,192.28572,3881.9264,"3/15/2019","14:48","Cartão de crédito",36.212,6.5
"868","101-81-4070","C","Naypyitaw","Membro","Feminino","Saúde e beleza",333.5742,2,33.35742,673.4304,"1/17/2019","12:36","Carteira eletrônica",6.282,4.9
"869","631-34-1880","C","Naypyitaw","Membro","Masculino","Acessórios de moda",129.0861,3,193.62915,423.7233,"01/08/2019","19:09","Cartão de crédito",36.465,4.3
"870","852-82-2749","A","Yangon","Normal","Masculino","Viagens e sports",342.9729,4,68.59458,1384.8096,"01/06/2019","13:35","Carteira eletrônica",12.918,9.3
"871","873-14-6353","A","Yangon","Membro","Masculino","Acessórios de moda",131.7942,7,46.12797,931.2464,"2/16/2019","10:33","Cartão de crédito",8.687,7.1
"872","584-66-4073","C","Naypyitaw","Normal","Masculino","Acessórios de moda",300.015,1,15.00075,302.84,"3/13/2019","15:45","Carteira eletrônica",2.825,9.6
"873","544-55-9589","B","Mandalay","Membro","Feminino","Acessórios eletrônicos",113.7933,10,56.89665,1148.648,"1/28/2019","11:51","Dinheiro",10.715,6.2
"874","166-19-2553","A","Yangon","Membro","Masculino","Viagens e sports",472.9086,6,141.87258,2864.1696,"1/18/2019","17:26","Dinheiro",26.718,9.9
"875","737-88-5876","A","Yangon","Membro","Masculino","Lar e estilo de vida",123.6699,4,24.73398,499.3376,"3/19/2019","11:52","Cartão de crédito",4.658,5.9
"876","154-87-7367","C","Naypyitaw","Normal","Masculino","Lar e estilo de vida",346.5306,8,138.61224,2798.3488,"3/15/2019","14:04","Carteira eletrônica",26.104,6.3
"877","885-56-0389","C","Naypyitaw","Membro","Masculino","Acessórios de moda",277.9785,1,138.98925,304.1535,"02/12/2019","17:49","Dinheiro",26.175,4
"878","608-05-3804","B","Mandalay","Membro","Masculino","Acessórios eletrônicos",211.0725,1,105.53625,230.9475,"2/25/2019","20:19","Dinheiro",19.875,6.1
"879","448-61-3783","A","Yangon","Normal","Feminino","Acessórios eletrônicos",478.0062,8,191.20248,3860.0576,"3/21/2019","16:08","Cartão de crédito",36.008,4.5
"880","761-49-0439","B","Mandalay","Membro","Feminino","Acessórios eletrônicos",64.251,8,25.7004,518.848,"1/19/2019","10:17","Carteira eletrônica",4.84,8.6
"881","490-95-0021","B","Mandalay","Membro","Feminino","Acessórios de moda",176.3451,10,88.17255,1780.056,"01/08/2019","14:25","Carteira eletrônica",16.605,6
"882","115-38-7388","C","Naypyitaw","Membro","Feminino","Acessórios de moda",54.0558,8,21.62232,436.5184,"3/30/2019","12:51","Cartão de crédito",4.072,9.5
"883","311-13-6971","B","Mandalay","Membro","Masculino","Viagens e sports",169.8669,10,84.93345,1714.664,"2/20/2019","15:18","Cartão de crédito",15.995,9.9
"884","291-55-6563","A","Yangon","Membro","Feminino","Lar e estilo de vida",182.7702,6,54.83106,1106.9472,"3/30/2019","12:45","Carteira eletrônica",10.326,7.5
"885","548-48-3156","A","Yangon","Membro","Feminino","Acessórios de moda",442.5354,2,44.25354,893.4048,"3/19/2019","13:37","Dinheiro",8.334,7.6
"886","460-93-5834","A","Yangon","Normal","Masculino","Viagens e sports",242.0298,7,84.71043,1710.1616,"1/13/2019","10:03","Dinheiro",15.953,5
"887","325-89-4209","A","Yangon","Membro","Masculino","Acessórios de moda",466.749,1,23.33745,471.144,"02/05/2019","19:42","Carteira eletrônica",4.395,6.7
"888","884-80-6021","A","Yangon","Membro","Feminino","Acessórios eletrônicos",390.1257,10,195.06285,3937.992,"3/23/2019","13:14","Carteira eletrônica",36.735,9.5
"889","137-74-8729","C","Naypyitaw","Normal","Feminino","Acessórios de moda",64.7289,8,25.89156,522.7072,"3/13/2019","12:47","Carteira eletrônica",4.876,6.8
"890","880-46-5796","A","Yangon","Membro","Masculino","Viagens e sports",408.4452,10,204.2226,4122.912,"3/17/2019","19:53","Carteira eletrônica",38.46,5.6
"891","389-70-2397","C","Naypyitaw","Normal","Feminino","Saúde e beleza",444.2346,5,111.05865,2242.088,"2/21/2019","10:26","Dinheiro",20.915,7.2
"892","114-35-5271","B","Mandalay","Normal","Feminino","Acessórios eletrônicos",307.5021,8,123.00084,2483.1808,"02/07/2019","15:06","Dinheiro",23.164,8.1
"893","607-76-6216","C","Naypyitaw","Membro","Feminino","Acessórios de moda",491.1219,5,1227.80475,2686.8345,"03/02/2019","16:35","Cartão de crédito",231.225,8.6
"894","715-20-1673","B","Mandalay","Normal","Masculino","Acessórios eletrônicos",150.6978,5,37.67445,760.584,"03/06/2019","20:57","Dinheiro",7.095,9.4
"895","811-35-1094","B","Mandalay","Membro","Masculino","Acessórios eletrônicos",267.8895,6,80.36685,1622.472,"02/06/2019","15:16","Cartão de crédito",15.135,8.9
"896","699-88-1972","B","Mandalay","Normal","Masculino","Saúde e beleza",526.5396,8,210.61584,4251.9808,"1/28/2019","17:47","Cartão de crédito",39.664,4.2
"897","781-84-8059","C","Naypyitaw","Normal","Masculino","Acessórios de moda",322.5294,7,112.88529,2278.9648,"1/18/2019","16:23","Carteira eletrônica",21.259,5
"898","409-49-6995","C","Naypyitaw","Membro","Feminino","Acessórios de moda",251.0037,6,75.30111,1520.2032,"02/05/2019","10:17","Dinheiro",14.181,8.8
"899","725-54-0677","C","Naypyitaw","Membro","Masculino","Saúde e beleza",454.536,7,159.0876,3211.712,"03/02/2019","13:50","Dinheiro",29.96,5.3
"900","146-09-5432","A","Yangon","Membro","Masculino","Acessórios de moda",186.0624,9,83.72808,1690.3296,"02/09/2019","19:17","Carteira eletrônica",15.768,4.6
"901","377-79-7592","C","Naypyitaw","Membro","Feminino","Acessórios eletrônicos",238.1004,9,107.14518,2163.0816,"1/14/2019","14:00","Cartão de crédito",20.178,7.5
"902","509-10-0516","B","Mandalay","Normal","Masculino","Lar e estilo de vida",244.1007,4,48.82014,985.5968,"02/09/2019","12:02","Carteira eletrônica",9.194,5.1
"903","595-94-9924","A","Yangon","Membro","Feminino","Saúde e beleza",147.2463,5,368.11575,805.5565,"3/26/2019","20:21","Cartão de crédito",69.325,4.2
"904","865-41-9075","A","Yangon","Normal","Masculino","Acessórios de moda",61.2243,7,214.28505,468.9251,"1/28/2019","17:35","Dinheiro",40.355,8.1
"905","545-07-8534","C","Naypyitaw","Normal","Feminino","Saúde e beleza",309.6792,2,30.96792,625.1904,"2/14/2019","12:42","Carteira eletrônica",5.832,6
"906","118-62-1812","C","Naypyitaw","Membro","Feminino","Lar e estilo de vida",416.1978,4,83.23956,1680.4672,"3/24/2019","17:56","Dinheiro",15.676,7.9
"907","450-42-3339","C","Naypyitaw","Normal","Masculino","Saúde e beleza",449.2791,10,224.63955,4535.096,"02/09/2019","18:58","Cartão de crédito",42.305,8.8
"908","851-98-3555","B","Mandalay","Normal","Feminino","Saúde e beleza",440.0928,5,110.0232,2221.184,"3/24/2019","14:08","Cartão de crédito",20.72,6.6
"909","186-71-5196","A","Yangon","Membro","Feminino","Acessórios de moda",422.3574,2,42.23574,852.6688,"3/27/2019","16:30","Carteira eletrônica",7.954,6.2
"910","624-01-8356","B","Mandalay","Normal","Feminino","Lar e estilo de vida",260.2431,10,130.12155,2626.936,"1/27/2019","10:44","Cartão de crédito",24.505,4.2
"911","313-66-9943","B","Mandalay","Membro","Feminino","Acessórios de moda",154.7865,3,232.17975,508.0845,"3/27/2019","20:29","Cartão de crédito",43.725,7.3
"912","151-27-8496","C","Naypyitaw","Normal","Feminino","Acessórios eletrônicos",298.0503,4,59.61006,1203.4272,"1/19/2019","11:43","Carteira eletrônica",11.226,8.6
"913","453-33-6436","A","Yangon","Normal","Feminino","Lar e estilo de vida",494.4672,8,197.78688,3992.9856,"02/07/2019","10:09","Dinheiro",37.248,6.8
"914","522-57-8364","A","Yangon","Membro","Masculino","Acessórios de moda",272.6154,8,109.04616,2201.4592,"1/31/2019","10:00","Carteira eletrônica",20.536,7.6
"915","459-45-2396","A","Yangon","Membro","Feminino","Acessórios de moda",528.876,3,79.3314,1601.568,"2/25/2019","18:45","Dinheiro",14.94,5.8
"916","717-96-4189","C","Naypyitaw","Normal","Feminino","Acessórios eletrônicos",188.4519,6,56.53557,1141.3584,"02/02/2019","12:40","Dinheiro",10.647,4.1
"917","722-13-2115","C","Naypyitaw","Membro","Masculino","Viagens e sports",227.5335,1,113.76675,248.9585,"3/14/2019","15:36","Cartão de crédito",21.425,9.3
"918","749-81-8133","A","Yangon","Normal","Feminino","Acessórios de moda",502.6977,4,100.53954,2029.7248,"03/11/2019","12:04","Dinheiro",18.934,6.8
"919","777-67-2495","B","Mandalay","Normal","Masculino","Lar e estilo de vida",366.2307,3,549.34605,1202.1471,"2/22/2019","11:26","Carteira eletrônica",103.455,8.7
"920","636-98-3364","B","Mandalay","Membro","Feminino","Acessórios eletrônicos",139.4406,3,20.91609,422.2608,"03/02/2019","12:36","Carteira eletrônica",3.939,6.3
"921","246-55-6923","C","Naypyitaw","Membro","Feminino","Lar e estilo de vida",190.0449,9,855.20205,1871.4591,"03/10/2019","15:06","Cartão de crédito",161.055,5.1
"922","181-82-6255","B","Mandalay","Normal","Feminino","Lar e estilo de vida",86.9247,6,26.07741,526.4592,"02/08/2019","10:58","Dinheiro",4.911,7
"923","838-02-1821","C","Naypyitaw","Membro","Feminino","Lar e estilo de vida",67.5963,2,6.75963,136.4656,"2/22/2019","12:10","Cartão de crédito",1.273,5.2
"924","887-42-0517","C","Naypyitaw","Normal","Feminino","Viagens e sports",441.4734,7,154.51569,3119.4128,"01/10/2019","10:31","Cartão de crédito",29.099,6.6
"925","457-12-0244","C","Naypyitaw","Membro","Feminino","Viagens e sports",187.0182,6,56.10546,1132.6752,"3/14/2019","13:49","Carteira eletrônica",10.566,6.5
"926","226-34-0034","B","Mandalay","Normal","Feminino","Acessórios eletrônicos",73.1718,4,14.63436,295.4432,"01/10/2019","11:10","Carteira eletrônica",2.756,9
"927","321-49-7382","B","Mandalay","Membro","Masculino","Viagens e sports",468.9261,1,234.46305,513.0811,"2/15/2019","17:38","Cartão de crédito",44.155,5.2
"928","397-25-8725","A","Yangon","Membro","Feminino","Saúde e beleza",210.3822,9,94.67199,1911.2688,"1/13/2019","17:54","Cartão de crédito",17.829,6.8
"929","431-66-2305","B","Mandalay","Normal","Feminino","Acessórios eletrônicos",468.6075,9,2108.73375,4614.5925,"2/15/2019","20:51","Cartão de crédito",397.125,7.6
"930","825-94-5922","B","Mandalay","Normal","Masculino","Viagens e sports",134.3961,2,13.43961,271.3232,"03/02/2019","19:26","Carteira eletrônica",2.531,7.2
"931","641-62-7288","B","Mandalay","Normal","Masculino","Lar e estilo de vida",530.5752,6,159.17256,3213.4272,"3/24/2019","13:33","Carteira eletrônica",29.976,7.1
"932","756-93-1854","C","Naypyitaw","Membro","Feminino","Acessórios de moda",442.5885,2,44.25885,893.512,"02/02/2019","14:05","Cartão de crédito",8.335,9.5
"933","243-55-8457","A","Yangon","Normal","Feminino","Acessórios de moda",395.2764,10,197.6382,3989.984,"2/27/2019","11:40","Carteira eletrônica",37.22,5.1
"934","458-10-8612","C","Naypyitaw","Normal","Masculino","Saúde e beleza",340.2648,7,119.09268,2404.2816,"1/20/2019","12:27","Carteira eletrônica",22.428,7.6
"935","501-61-1753","B","Mandalay","Normal","Feminino","Lar e estilo de vida",335.3265,6,100.59795,2030.904,"01/03/2019","20:24","Carteira eletrônica",18.945,9.8
"936","235-06-8510","C","Naypyitaw","Membro","Masculino","Lar e estilo de vida",455.1732,3,68.27598,1378.3776,"1/24/2019","20:59","Carteira eletrônica",12.858,5.1
"937","433-08-7822","C","Naypyitaw","Normal","Feminino","Saúde e beleza",418.9059,7,1466.17065,3208.4563,"01/05/2019","19:48","Carteira eletrônica",276.115,7.5
"938","361-85-2571","A","Yangon","Normal","Feminino","Viagens e sports",475.1388,5,118.7847,2398.064,"3/30/2019","10:18","Dinheiro",22.37,7.4
"939","131-70-8179","A","Yangon","Membro","Feminino","Saúde e beleza",488.9979,3,733.49685,1605.1287,"2/17/2019","16:27","Dinheiro",138.135,4.2
"940","500-02-2261","C","Naypyitaw","Normal","Feminino","Acessórios de moda",304.2099,6,91.26297,1842.4464,"3/21/2019","17:04","Carteira eletrônica",17.187,5.9
"941","720-72-2436","A","Yangon","Normal","Masculino","Acessórios de moda",353.2212,4,70.64424,1426.1888,"03/02/2019","18:14","Carteira eletrônica",13.304,6.9
"942","702-83-5291","C","Naypyitaw","Membro","Masculino","Acessórios de moda",530.0442,9,238.51989,4815.3168,"3/27/2019","10:43","Dinheiro",44.919,6.6
"943","809-69-9497","A","Yangon","Normal","Feminino","Lar e estilo de vida",242.5608,10,121.2804,2448.448,"1/19/2019","19:30","Carteira eletrônica",22.84,5.7
"944","449-16-6770","A","Yangon","Normal","Masculino","Saúde e beleza",269.6949,5,674.23725,1475.4495,"2/19/2019","14:53","Cartão de crédito",126.975,5.3
"945","333-23-2632","A","Yangon","Membro","Masculino","Saúde e beleza",53.5248,7,18.73368,378.2016,"3/28/2019","20:14","Dinheiro",3.528,4.2
"946","489-82-1237","A","Yangon","Normal","Feminino","Acessórios eletrônicos",498.5028,7,174.47598,3522.3776,"01/05/2019","11:51","Cartão de crédito",32.858,7.3
"947","859-97-6048","C","Naypyitaw","Membro","Masculino","Acessórios eletrônicos",447.3675,2,44.73675,903.16,"3/26/2019","14:13","Cartão de crédito",8.425,5.3
"948","676-10-2200","B","Mandalay","Membro","Masculino","Acessórios de moda",285.5718,1,14.27859,288.2608,"02/03/2019","20:13","Carteira eletrônica",2.689,4.7
"949","373-88-1424","C","Naypyitaw","Membro","Masculino","Lar e estilo de vida",190.1511,5,475.37775,1040.2805,"02/06/2019","18:44","Carteira eletrônica",89.525,7.9
"950","365-16-4334","B","Mandalay","Normal","Feminino","Acessórios de moda",140.3433,8,56.13732,1133.3184,"2/24/2019","14:26","Carteira eletrônica",10.572,8.9
"951","503-21-4385","B","Mandalay","Membro","Masculino","Saúde e beleza",211.9221,3,317.88315,695.6313,"2/21/2019","12:40","Carteira eletrônica",59.865,9.3
"952","305-89-2768","B","Mandalay","Membro","Feminino","Lar e estilo de vida",116.289,3,17.44335,352.152,"01/09/2019","18:43","Carteira eletrônica",3.285,4.7
"953","574-80-1489","B","Mandalay","Membro","Feminino","Acessórios de moda",333.7335,4,66.7467,1347.504,"2/25/2019","13:22","Carteira eletrônica",12.57,8.7
"954","784-08-0310","C","Naypyitaw","Membro","Feminino","Acessórios de moda",111.7224,4,22.34448,451.0976,"1/13/2019","13:58","Dinheiro",4.208,7.6
"955","200-40-6154","B","Mandalay","Membro","Masculino","Lar e estilo de vida",349.9821,6,104.99463,2119.6656,"02/09/2019","11:45","Dinheiro",19.773,5.7
"956","846-10-0341","A","Yangon","Normal","Feminino","Acessórios de moda",226.0467,7,791.16345,1731.3219,"01/06/2019","11:51","Dinheiro",148.995,6.8
"957","577-34-7579","C","Naypyitaw","Membro","Masculino","Acessórios de moda",268.1019,9,1206.45855,2640.1221,"01/10/2019","17:16","Dinheiro",227.205,5.4
"958","430-02-3888","B","Mandalay","Normal","Masculino","Acessórios eletrônicos",244.3662,6,73.30986,1480.0032,"02/07/2019","15:55","Dinheiro",13.806,7.1
"959","867-47-1948","C","Naypyitaw","Normal","Feminino","Lar e estilo de vida",83.898,10,41.949,846.88,"01/09/2019","12:07","Dinheiro",7.9,7.8
"960","384-59-6655","A","Yangon","Membro","Feminino","Acessórios de moda",523.8846,9,235.74807,4759.3584,"2/19/2019","15:07","Dinheiro",44.397,8.4
"961","256-58-3609","C","Naypyitaw","Membro","Masculino","Acessórios de moda",488.4138,1,24.42069,493.0128,"3/18/2019","15:29","Dinheiro",4.599,9.8
"962","324-92-3863","A","Yangon","Membro","Masculino","Acessórios eletrônicos",110.9259,2,11.09259,223.9408,"02/05/2019","18:45","Dinheiro",2.089,9.8
"963","593-08-5916","A","Yangon","Normal","Feminino","Acessórios de moda",82.305,1,4.11525,83.08,"3/19/2019","15:23","Cartão de crédito",0.775,7.4
"964","364-34-2972","C","Naypyitaw","Membro","Masculino","Acessórios eletrônicos",514.1142,3,77.11713,1556.8656,"3/30/2019","20:37","Dinheiro",14.523,6.7
"965","794-42-3736","B","Mandalay","Normal","Masculino","Acessórios de moda",176.9823,2,17.69823,357.2976,"1/26/2019","14:41","Cartão de crédito",3.333,6.4
"966","172-42-8274","B","Mandalay","Normal","Feminino","Acessórios eletrônicos",203.2137,2,20.32137,410.2544,"03/02/2019","18:18","Cartão de crédito",3.827,5.8
"967","558-60-5016","A","Yangon","Normal","Feminino","Lar e estilo de vida",176.823,9,79.57035,1606.392,"03/04/2019","15:27","Carteira eletrônica",14.985,7.2
"968","195-06-0432","A","Yangon","Membro","Masculino","Lar e estilo de vida",430.1631,3,645.24465,1412.0043,"1/13/2019","12:55","Cartão de crédito",121.515,9.3
"969","605-03-2706","A","Yangon","Normal","Feminino","Saúde e beleza",83.898,3,12.5847,254.064,"3/25/2019","18:02","Dinheiro",2.37,9.5
"970","214-30-2776","B","Mandalay","Membro","Feminino","Acessórios eletrônicos",183.1419,5,457.85475,1001.9345,"03/11/2019","19:44","Cartão de crédito",86.225,9
"971","746-04-1077","B","Mandalay","Membro","Feminino","Acessórios de moda",449.3853,10,224.69265,4536.168,"01/01/2019","11:36","Cartão de crédito",42.315,9
"972","448-34-8700","B","Mandalay","Membro","Masculino","Lar e estilo de vida",195.9921,7,685.97235,1501.1297,"02/10/2019","13:51","Carteira eletrônica",129.185,6.7
"973","452-04-8808","B","Mandalay","Normal","Masculino","Acessórios eletrônicos",462.3948,7,161.83818,3267.2416,"1/26/2019","15:17","Dinheiro",30.478,5.5
"974","531-56-4728","A","Yangon","Normal","Masculino","Lar e estilo de vida",425.2248,3,63.78372,1287.6864,"02/11/2019","15:29","Dinheiro",12.012,5.4
"975","744-82-9138","C","Naypyitaw","Normal","Masculino","Acessórios de moda",457.3503,2,45.73503,923.3136,"02/07/2019","17:59","Dinheiro",8.613,8.2
"976","883-69-1285","B","Mandalay","Membro","Masculino","Acessórios de moda",265.0752,2,26.50752,535.1424,"03/06/2019","11:55","Cartão de crédito",4.992,7
"977","221-25-5073","A","Yangon","Normal","Feminino","Acessórios de moda",396.4446,4,79.28892,1600.7104,"03/04/2019","10:39","Dinheiro",14.932,8.5
"978","518-71-6847","B","Mandalay","Membro","Masculino","Acessórios de moda",141.246,6,42.3738,855.456,"2/26/2019","15:10","Carteira eletrônica",7.98,4.9
"979","156-20-0370","B","Mandalay","Normal","Feminino","Acessórios eletrônicos",135.1395,1,67.56975,147.8645,"03/10/2019","18:10","Cartão de crédito",12.725,5.1
"980","151-33-7434","B","Mandalay","Normal","Feminino","Acessórios de moda",359.8587,1,179.92935,393.7437,"02/04/2019","20:43","Cartão de crédito",33.885,6.5
"981","728-47-9078","C","Naypyitaw","Membro","Masculino","Acessórios de moda",316.4229,4,63.28458,1277.6096,"1/19/2019","12:46","Dinheiro",11.918,9.8
"982","809-46-1866","A","Yangon","Normal","Masculino","Saúde e beleza",308.7765,4,61.7553,1246.736,"1/23/2019","17:44","Dinheiro",11.63,8.4
"983","139-32-4183","A","Yangon","Membro","Feminino","Viagens e sports",517.6188,9,232.92846,4702.4352,"3/14/2019","14:19","Carteira eletrônica",43.866,7.4
"984","148-41-7930","C","Naypyitaw","Normal","Masculino","Saúde e beleza",530.7876,7,185.77566,3750.4992,"1/23/2019","10:33","Dinheiro",34.986,6.1
"985","189-40-5216","C","Naypyitaw","Normal","Masculino","Acessórios eletrônicos",511.7247,7,1791.03645,3919.3679,"01/09/2019","11:40","Dinheiro",337.295,6
"986","374-38-5555","B","Mandalay","Normal","Feminino","Acessórios de moda",338.3001,5,845.75025,1850.7755,"02/07/2019","19:30","Carteira eletrônica",159.275,8.5
"987","764-44-8999","B","Mandalay","Normal","Feminino","Saúde e beleza",78.3756,2,7.83756,158.2272,"2/18/2019","14:42","Carteira eletrônica",1.476,4.3
"988","552-44-5977","B","Mandalay","Membro","Masculino","Saúde e beleza",329.22,8,131.688,2658.56,"01/03/2019","19:08","Cartão de crédito",24.8,6.2
"989","267-62-7380","C","Naypyitaw","Membro","Masculino","Acessórios eletrônicos",437.2254,10,218.6127,4413.424,"3/29/2019","19:12","Carteira eletrônica",41.17,4.3
"990","430-53-4718","B","Mandalay","Membro","Masculino","Saúde e beleza",400.2147,8,160.08588,3231.8656,"1/28/2019","15:46","Cartão de crédito",30.148,8.4
"991","886-18-2897","A","Yangon","Normal","Feminino","Acessórios de moda",300.3336,5,75.0834,1515.808,"3/22/2019","19:06","Cartão de crédito",14.14,4.5
"992","602-16-6955","B","Mandalay","Normal","Feminino","Viagens e sports",406.746,10,203.373,4105.76,"1/24/2019","18:10","Carteira eletrônica",38.3,6
"993","745-74-0715","A","Yangon","Normal","Masculino","Acessórios eletrônicos",308.1393,2,30.81393,622.0816,"03/10/2019","20:46","Carteira eletrônica",5.803,8.8
"994","690-01-6631","B","Mandalay","Normal","Masculino","Acessórios de moda",92.8719,10,46.43595,937.464,"2/22/2019","18:35","Carteira eletrônica",8.745,6.6
"995","652-49-6720","C","Naypyitaw","Membro","Feminino","Acessórios eletrônicos",323.6445,1,161.82225,354.1195,"2/18/2019","11:40","Carteira eletrônica",30.475,5.9
"996","233-67-5758","C","Naypyitaw","Normal","Masculino","Saúde e beleza",214.2585,1,107.12925,234.4335,"1/29/2019","13:46","Carteira eletrônica",20.175,6.2
"997","303-96-2227","B","Mandalay","Normal","Feminino","Lar e estilo de vida",517.0878,10,258.5439,5219.568,"03/02/2019","17:16","Carteira eletrônica",48.69,4.4
"998","727-02-1313","A","Yangon","Membro","Masculino","Acessórios de moda",169.0704,1,8.45352,170.6624,"02/09/2019","13:22","Dinheiro",1.592,7.7
"999","347-56-2442","A","Yangon","Normal","Masculino","Lar e estilo de vida",349.5042,1,17.47521,352.7952,"2/22/2019","15:33","Dinheiro",3.291,4.1
"1000","849-09-3807","A","Yangon","Membro","Feminino","Acessórios de moda",469.0854,7,164.17989,3314.5168,"2/18/2019","13:28","Dinheiro",30.919,6.6
